id,cate_id,word,label,tag
269,529,siêu,None,O-None
269,529,xịn,None,O-None
270,531,usb,type,B-type
270,531,wifi,subtype,B-subtype
270,531,mini,numunit,B-numunit
270,531,totolink,brand,B-brand
270,531,n150usm,name,B-name
270,531,hãng,origin,B-origin
270,531,phân,origin,I-origin
270,531,phối,origin,I-origin
270,531,chính,origin,I-origin
270,531,thức,origin,E-origin
271,531,bộ,type,B-type
271,531,phát,type,I-type
271,531,sóng,type,E-type
271,531,wifi,subtype,B-subtype
271,531,4g,subtype,E-subtype
271,531,không,misc,B-misc
271,531,dây,misc,E-misc
271,531,zte,brand,B-brand
271,531,wd670,name,B-name
271,531,lte,misc,B-misc
271,531,-,None,O-None
271,531,tốc,misc,B-misc
271,531,độ,misc,I-misc
271,531,4g,misc,E-misc
272,531,máy,type,B-type
272,531,test,type,I-type
272,531,cáp,type,I-type
272,531,mạng,type,E-type
272,531,đa,misc,B-misc
272,531,năng,misc,E-misc
272,531,noyafa,brand,B-brand
272,531,nf-8601,name,B-name
272,531,chính,origin,B-origin
272,531,hãng,origin,E-origin
272,531,bh,numunit,B-numunit
272,531,12,numunit,I-numunit
272,531,tháng,numunit,E-numunit
273,531,usb,type,B-type
273,531,phát,subtype,B-subtype
273,531,wifi,subtype,E-subtype
273,531,mf70,name,B-name
273,531,siêu,None,O-None
273,531,tốc,None,O-None
273,531,độ,None,O-None
273,531,tặng,None,O-None
273,531,siêu,None,O-None
273,531,sim,None,O-None
273,531,-,None,O-None
273,531,hàng,None,O-None
273,531,bán,None,O-None
273,531,chạy,None,O-None
274,531,thiết,type,B-type
274,531,bị,type,I-type
274,531,phát,type,I-type
274,531,wifi,type,E-type
274,531,chính,origin,B-origin
274,531,hãng,origin,E-origin
274,531,pin,attach,B-attach
274,531,3000mah,numunit,B-numunit
274,531,siêu,None,O-None
274,531,mượt,None,O-None
274,531,chính,origin,B-origin
274,531,hãng,origin,E-origin
275,531,bộ,type,B-type
275,531,phát,type,I-type
275,531,wifi,type,I-type
275,531,3g,type,I-type
275,531,4g,type,E-type
275,531,lte,misc,B-misc
275,531,sun,brand,B-brand
275,531,hàng,origin,B-origin
275,531,chuẩn,origin,I-origin
275,531,châu,origin,I-origin
275,531,âu,origin,E-origin
275,531,tặng,None,O-None
275,531,siêu,None,O-None
275,531,sim,None,O-None
276,531,usb,type,B-type
276,531,/,None,O-None
276,531,dcom,misc,B-misc
276,531,3g,misc,E-misc
276,531,vodafone,brand,B-brand
276,531,dcom,misc,B-misc
276,531,cao,None,O-None
276,531,cấp,None,O-None
276,531,giá,None,O-None
276,531,rẻ,None,O-None
276,531,nhất,None,O-None
276,531,truy,None,O-None
276,531,cập,None,O-None
276,531,mạng,None,O-None
276,531,tốt,None,O-None
276,531,nhất,None,O-None
277,531,bộ,type,B-type
277,531,mở,type,I-type
277,531,rộng,type,I-type
277,531,sóng,type,E-type
277,531,wi-fi,subtype,B-subtype
277,531,tốc,numunit,B-numunit
277,531,độ,numunit,I-numunit
277,531,300mbps,numunit,E-numunit
277,531,tplink,brand,B-brand
277,531,tl-wa855re,name,B-name
277,531,-,None,O-None
277,531,hàng,origin,B-origin
277,531,chính,origin,I-origin
277,531,hãng,origin,E-origin
278,531,bộ,type,B-type
278,531,phát,type,I-type
278,531,wifi,type,E-type
278,531,từ,misc,B-misc
278,531,sim,misc,I-misc
278,531,3g,misc,I-misc
278,531,viettel,misc,I-misc
278,531,zte,misc,I-misc
278,531,mf70,misc,E-misc
278,531,-,None,O-None
278,531,tặng,None,O-None
278,531,sim,None,O-None
278,531,4g,None,O-None
279,531,router,type,B-type
279,531,wi-fi,subtype,B-subtype
279,531,công,misc,B-misc
279,531,suất,misc,I-misc
279,531,cao,misc,I-misc
279,531,chuẩn,misc,I-misc
279,531,n,misc,E-misc
279,531,300mbps,numunit,B-numunit
279,531,totolink,brand,B-brand
279,531,n300rh,name,B-name
280,531,router,type,B-type
280,531,phát,subtype,B-subtype
280,531,wifi,subtype,E-subtype
280,531,không,misc,B-misc
280,531,dây,misc,E-misc
280,531,chất,None,O-None
280,531,lượng,None,O-None
280,531,tuyệt,None,O-None
280,531,đỉnh,None,O-None
280,531,mf920,name,B-name
280,531,mobifone,None,O-None
280,531,đẳng,None,O-None
280,531,cấp,None,O-None
280,531,theo,None,O-None
280,531,thời,None,O-None
280,531,gian,None,O-None
281,531,bộ,type,B-type
281,531,dụng,type,I-type
281,531,cụ,type,I-type
281,531,quang,type,E-type
281,531,9,numunit,B-numunit
281,531,sản,numunit,I-numunit
281,531,phẩm,numunit,E-numunit
281,531,kèm,None,O-None
281,531,fc-6s+vfl,name,B-name
281,531,5km,name,E-name
281,531,+,None,O-None
281,531,máy,type,B-type
281,531,đo,type,E-type
281,531,cao,None,O-None
281,531,cấp,None,O-None
282,531,bộ,type,B-type
282,531,phát,type,I-type
282,531,wifi,type,E-type
282,531,từ,misc,B-misc
282,531,sim,misc,I-misc
282,531,3g,misc,I-misc
282,531,4g,misc,E-misc
282,531,kết,misc,B-misc
282,531,nối,misc,I-misc
282,531,nhiều,misc,I-misc
282,531,thiết,misc,I-misc
282,531,bị,misc,E-misc
282,531,tốc,misc,B-misc
282,531,độ,misc,I-misc
282,531,cao,misc,E-misc
283,531,cục,type,B-type
283,531,phát,type,I-type
283,531,wifi,type,I-type
283,531,4g,type,E-type
283,531,cực,None,O-None
283,531,tốt-,None,O-None
283,531,nên,None,O-None
283,531,đặt,None,O-None
283,531,mua,None,O-None
283,531,ngay,None,O-None
283,531,giảm,None,O-None
283,531,giá,None,O-None
283,531,duy,None,O-None
283,531,nhất,None,O-None
283,531,hôm,None,O-None
283,531,nay,None,O-None
284,531,thiết,type,B-type
284,531,bị,type,I-type
284,531,truy,type,I-type
284,531,cập,type,I-type
284,531,internet,type,I-type
284,531,wifi,type,I-type
284,531,4g,type,E-type
284,531,mobile,name,B-name
284,531,hotspot,name,E-name
284,531,tp-link,brand,B-brand
284,531,m7350,name,B-name
284,531,3g/4g,misc,B-misc
284,531,usb,name,B-name
284,531,internet,name,I-name
284,531,high,name,I-name
284,531,speed,name,E-name
285,531,bộ,type,B-type
285,531,thu,type,I-type
285,531,tín,type,I-type
285,531,hiệu,type,E-type
285,531,sfp,name,B-name
285,531,1,numunit,B-numunit
285,531,25gbps,numunit,E-numunit
285,531,2,numunit,B-numunit
285,531,core,numunit,E-numunit
285,531,single-mode,misc,B-misc
285,531,aptek,brand,B-brand
285,531,aps1135-20,name,B-name
286,531,bộ,type,B-type
286,531,phát,type,E-type
286,531,kiêm,None,O-None
286,531,kích,type,B-type
286,531,sóng,type,I-type
286,531,wifi,type,E-type
286,531,mercusys,brand,B-brand
286,531,mw305r,name,B-name
286,531,v3,name,E-name
286,531,300mb,numunit,B-numunit
286,531,03,numunit,B-numunit
286,531,râu,numunit,E-numunit
286,531,màu,color,B-color
286,531,trắng,color,E-color
287,531,cáp,type,B-type
287,531,mạng,type,E-type
287,531,utp,misc,B-misc
287,531,cat,name,B-name
287,531,5e,name,E-name
287,531,dây,color,B-color
287,531,xanh,color,E-color
287,531,bấm,misc,B-misc
287,531,sẵn,misc,I-misc
287,531,2,misc,I-misc
287,531,đầu,misc,E-misc
287,531,cable,name,B-name
287,531,lan,name,I-name
287,531,utp,name,I-name
287,531,cat,name,I-name
287,531,5e,name,E-name
287,531,3met,numunit,B-numunit
288,531,cục,type,B-type
288,531,phát,type,I-type
288,531,wifi,type,I-type
288,531,4g,type,E-type
288,531,max,name,B-name
288,531,speed,name,I-name
288,531,super,name,I-name
288,531,wifi,name,E-name
288,531,siêu,None,O-None
288,531,chất,None,O-None
288,531,lượng,None,O-None
289,531,cục,type,B-type
289,531,phát,type,I-type
289,531,wifi,type,E-type
289,531,huawei,brand,B-brand
289,531,gl10p,name,B-name
289,531,màn,attach,B-attach
289,531,hình,attach,I-attach
289,531,cảm,attach,I-attach
289,531,ứng,attach,E-attach
289,531,-,None,O-None
289,531,bộ,type,B-type
289,531,phát,type,I-type
289,531,wifi,type,E-type
289,531,không,misc,B-misc
289,531,dây,misc,E-misc
290,531,bộ,type,B-type
290,531,mở,type,I-type
290,531,rộng,type,I-type
290,531,sóng,type,I-type
290,531,wifi,type,E-type
290,531,băng,misc,B-misc
290,531,tần,misc,I-misc
290,531,kép,misc,E-misc
290,531,ac1750,name,B-name
290,531,tplink,brand,B-brand
290,531,re450,name,B-name
290,531,-,None,O-None
290,531,hàng,origin,B-origin
290,531,chính,origin,I-origin
290,531,hãng,origin,E-origin
291,531,khuếch,type,B-type
291,531,đại,type,I-type
291,531,wifi,type,E-type
291,531,-,None,O-None
291,531,mở,misc,B-misc
291,531,rộng,misc,I-misc
291,531,tầm,misc,I-misc
291,531,phủ,misc,I-misc
291,531,sóng,misc,E-misc
291,531,hỗ,None,O-None
291,531,trợ,None,O-None
291,531,phí,None,O-None
291,531,vận,None,O-None
291,531,chuyển,None,O-None
291,531,20k,None,O-None
292,531,bộ,type,B-type
292,531,chia,type,I-type
292,531,mạng,type,E-type
292,531,switch,name,B-name
292,531,mercury,brand,B-brand
292,531,sg105pl,name,B-name
292,531,poe,name,I-name
292,531,gigabit,name,E-name
292,531,5,numunit,B-numunit
292,531,cổng,numunit,E-numunit
292,531,vỏ,material,B-material
292,531,thép,material,E-material
292,531,65w,numunit,B-numunit
293,531,kệ,type,B-type
293,531,wifi,subtype,B-subtype
293,531,hộp,type,B-type
293,531,wifi,subtype,B-subtype
293,531,cây,pattern,B-pattern
293,531,lá,pattern,I-pattern
293,531,trái,pattern,I-pattern
293,531,tim,pattern,E-pattern
293,531,treo,misc,B-misc
293,531,tường,misc,E-misc
293,531,tặng,None,O-None
293,531,kèm,None,O-None
293,531,3,None,O-None
293,531,móc,None,O-None
293,531,treo,None,O-None
293,531,tường,None,O-None
294,531,thanh,type,B-type
294,531,che,type,I-type
294,531,cáp,type,E-type
294,531,ngang,form,B-form
294,531,blank,name,B-name
294,531,panel,name,E-name
294,531,cho,target,B-target
294,531,tủ,target,I-target
294,531,rack,target,E-target
294,531,19,numunit,B-numunit
294,531,inches,numunit,E-numunit
294,531,nhựa,material,B-material
294,531,cao,None,O-None
294,531,cấp,None,O-None
295,531,phát,type,B-type
295,531,wifi,type,E-type
295,531,tplink,brand,B-brand
295,531,tl-wdr5620,name,B-name
295,531,-,None,O-None
295,531,tốc,None,O-None
295,531,độ,None,O-None
295,531,cực,None,O-None
295,531,khỏe-,None,O-None
295,531,giá,None,O-None
295,531,rẻ,None,O-None
296,531,thiết,type,B-type
296,531,bị,type,I-type
296,531,test,type,I-type
296,531,mạng,type,E-type
296,531,đa,misc,B-misc
296,531,năng,misc,E-misc
296,531,rj11,name,B-name
296,531,rj45,name,E-name
296,531,-,None,O-None
296,531,bộ,type,B-type
296,531,kiểm,type,I-type
296,531,tra,type,I-type
296,531,cáp,type,I-type
296,531,mạng,type,E-type
297,531,bộ,type,B-type
297,531,phát,type,I-type
297,531,wifi,type,I-type
297,531,3g,type,E-type
297,531,softbank,brand,B-brand
297,531,301hw,name,B-name
297,531,tốc,numunit,B-numunit
297,531,độ,numunit,I-numunit
297,531,43,numunit,I-numunit
297,531,mbps,numunit,E-numunit
297,531,màn,attach,B-attach
297,531,hình,attach,I-attach
297,531,cảm,attach,I-attach
297,531,ứng,attach,E-attach
297,531,pin,misc,B-misc
297,531,2400,numunit,B-numunit
297,531,mah,numunit,E-numunit
297,531,chạy,None,O-None
297,531,liên,None,O-None
297,531,tục,None,O-None
298,531,usb,type,B-type
298,531,4g,misc,B-misc
298,531,lte,misc,B-misc
298,531,dongle,name,B-name
298,531,-,None,O-None
298,531,usb,type,B-type
298,531,phát,misc,B-misc
298,531,wifi,misc,I-misc
298,531,4g,misc,I-misc
298,531,tốc,misc,I-misc
298,531,độ,misc,I-misc
298,531,cao,misc,E-misc
298,531,-tặng,None,O-None
298,531,siêu,None,O-None
298,531,sim,None,O-None
298,531,4g,None,O-None
298,531,data,None,O-None
298,531,khủng,None,O-None
298,531,nhất,None,O-None
299,531,mf190,name,B-name
299,531,usb,type,B-type
299,531,dcom,misc,B-misc
299,531,3g,misc,E-misc
299,531,chất,None,O-None
299,531,lượng,None,O-None
299,531,tuyệt,None,O-None
299,531,vời,None,O-None
299,531,sài,None,O-None
299,531,đa,None,O-None
299,531,mạng,None,O-None
299,531,usb,type,B-type
299,531,3g,misc,B-misc
